,ID,Location,Area,Bedroom,Bathroom,Frontage,Floors,Price
2367,264276,"Quận 9, TP Hồ Chí Minh",82,2,2,1,3,8.8 tỷ
2368,264272,"Quận 7, TP Hồ Chí Minh",21,4,4,1,3,3 tỷ
2369,264271,"Quận 7, TP Hồ Chí Minh",77,15,16,0,5,13.8 tỷ
2370,264270,"Quận 7, TP Hồ Chí Minh",92,4,4,0,3,8.3 tỷ
2371,264269,"Quận 7, TP Hồ Chí Minh",75,6,7,0,4,9 tỷ
2372,264268,"Quận 7, TP Hồ Chí Minh",67,5,5,1,8,9.3 tỷ
2373,264267,"Quận 7, TP Hồ Chí Minh",46,3,2,0,2,5.2 tỷ
2374,264266,"Quận 7, TP Hồ Chí Minh",56,3,2,1,2,6.9 tỷ
2375,264265,"Quận 7, TP Hồ Chí Minh",80,5,5,1,2,6.5 tỷ
2376,264264,"Quận 7, TP Hồ Chí Minh",158,5,5,0,NULL,7.8 tỷ
2377,264263,"Quận 7, TP Hồ Chí Minh",180,2,2,0,NULL,5.5 tỷ
2378,264262,"Quận 7, TP Hồ Chí Minh",370,8,5,0,2,12.2 tỷ
2379,264261,"Quận 7, TP Hồ Chí Minh",370,8,5,0,2,12.2 tỷ
2380,264260,"Quận 7, TP Hồ Chí Minh",70,2,2,0,2,2.45 tỷ
2381,264259,"Quận 7, TP Hồ Chí Minh",230,11,11,0,3,9.7 tỷ
2382,264258,"Quận 7, TP Hồ Chí Minh",330,6,7,1,3,26 tỷ
2383,264257,"Quận 7, TP Hồ Chí Minh",184,4,4,0,2,8.2 tỷ
2384,264256,"Quận 7, TP Hồ Chí Minh",152,3,3,0,2,6.85 tỷ
2385,264255,"Quận 7, TP Hồ Chí Minh",267,3,3,0,NULL,12.5 tỷ
2386,264254,"Quận 7, TP Hồ Chí Minh",233,4,4,1,NULL,11 tỷ
2387,264253,"Quận 7, TP Hồ Chí Minh",319,6,6,1,4,28 tỷ
2388,264252,"Quận 7, TP Hồ Chí Minh",44,2,2,1,2,4.5 tỷ
2389,264251,"Quận 7, TP Hồ Chí Minh",71,2,1,1,NULL,5.5 tỷ
2390,264250,"Quận 7, TP Hồ Chí Minh",114,12,14,0,5,11 tỷ
2391,264248,"Bình Tân, TP Hồ Chí Minh",62,NULL,NULL,0,3,5.2 tỷ
2392,264244,"Thủ Đức, TP Hồ Chí Minh",100,2,2,0,NULL,3100000 tỷ
2393,264239,"Quận 10, TP Hồ Chí Minh",30,NULL,NULL,0,3,3.36 tỷ
2394,264238,"Quận 12, TP Hồ Chí Minh",92,NULL,NULL,0,NULL,580 tỷ
2395,264236,"Quận 10, TP Hồ Chí Minh",30,NULL,NULL,1,4,3.6 tỷ
2396,264235,"Cầu Giấy, Hà Nội",55,6,NULL,1,6,13 tỷ
2397,264234,"Hóc Môn, TP Hồ Chí Minh",124,2,2,1,NULL,10.5 tỷ
2398,264233,"Quận 8, TP Hồ Chí Minh",64,4,5,1,4,8 tỷ
2399,264232,"Quận 2, TP Hồ Chí Minh",100,6,6,1,5,29 tỷ
2400,264224,"Bình Tân, TP Hồ Chí Minh",70,NULL,NULL,1,5,5.85 tỷ
2401,264223,"Quận 7, TP Hồ Chí Minh",80,4,5,0,3,8 tỷ
2402,264222,"Quận 7, TP Hồ Chí Minh",66,3,3,0,2,6.95 tỷ
2403,264221,"Tây Hồ, Hà Nội",31,3,4,0,5,4 tỷ
2404,264219,"Bình Tân, TP Hồ Chí Minh",56,4,NULL,1,6,6 tỷ
2405,264218,"Cầu Giấy, Hà Nội",36,4,3,1,4,4.9 tỷ
2406,264215,"Thanh Xuân, Hà Nội",45,4,4,0,5,4 tỷ
2407,264214,"Long Biên, Hà Nội",200,7,4,0,4,29000000000 tỷ
2408,264211,"Tân Bình, TP Hồ Chí Minh",80,6,4,1,10,7.7 tỷ
2409,264209,"Gò Vấp, TP Hồ Chí Minh",77,3,NULL,0,3,7.5 tỷ
2410,264208,"Bình Tân, TP Hồ Chí Minh",78,4,NULL,1,4,7.5 tỷ
2411,264207,"Tây Hồ, Hà Nội",40,3,4,1,5,4.5 tỷ
2412,264206,"Tây Hồ, Hà Nội",33,3,4,1,1,5.61 tỷ
2413,264205,"Bình Tân, TP Hồ Chí Minh",116,6,4,0,3,5.95 tỷ
2414,264204,"Bình Tân, TP Hồ Chí Minh",47,1,1,0,NULL,4 tỷ
2415,264203,"Quận 6, TP Hồ Chí Minh",168,NULL,NULL,0,NULL,4.8 tỷ
2416,264200,"Gò Vấp, TP Hồ Chí Minh",60,5,5,0,4,7.99 tỷ
2417,264199,"Cầu Giấy, Hà Nội",550,NULL,NULL,1,11,350 tỷ
2418,264198,"Hà Đông, Hà Nội",35,2,NULL,0,5,2.3 tỷ
2419,264197,"Từ Sơn, Bắc Ninh",120,NULL,NULL,0,3,7 tỷ
2420,264195,"Ninh Kiều, Cần Thơ",151.6,2,2,0,NULL,6.5 tỷ
2421,264194,"Quận 9, TP Hồ Chí Minh",61,NULL,NULL,0,NULL,Thỏa thuận
2422,264191,"Bình Thạnh, TP Hồ Chí Minh",91,5,7,1,4,13.9 tỷ
2423,264190,"Thủ Đức, TP Hồ Chí Minh",84,2,2,0,NULL,3300000 tỷ
2424,264189,"Biên Hòa, Đồng Nai",190,4,3,0,3,2.99 tỷ
2425,264187,"Ba Đình, Hà Nội",30,4,4,0,6,4 tỷ
2426,264186,"Hương Thủy, Thừa Thiên Huế",150,3,3,1,3,7.19 tỷ
2427,264180,"Cầu Giấy, Hà Nội",45,4,3,1,5,5 tỷ
2428,264178,"Đức Hòa, Long An",40,3,3,0,7,640 nghìn
2429,264177,"Tân Bình, TP Hồ Chí Minh",40,3,3,0,9,5 tỷ
2430,264176,"Quận 10, TP Hồ Chí Minh",119,NULL,NULL,1,5,15.75 tỷ
2431,264175,"Quận 10, TP Hồ Chí Minh",52,NULL,NULL,1,4,8.8 tỷ
2432,264174,"Quận 10, TP Hồ Chí Minh",62,NULL,NULL,1,3,6.24 tỷ
2433,264173,"Quận 7, TP Hồ Chí Minh",10,1,1,0,NULL,14 tỷ
2434,264172,"Hồng Bàng, Hải Phòng",4,NULL,NULL,1,3,Thỏa thuận
2435,264171,"Bình Tân, TP Hồ Chí Minh",80,1,1,0,NULL,5.99 tỷ
2436,264170,"Quận 11, TP Hồ Chí Minh",35,3,2,1,2,Thỏa thuận
2437,264166,"Quận 9, TP Hồ Chí Minh",Area is not available,3,3,0,5,Thỏa thuận
2438,264164,"Bình Thạnh, TP Hồ Chí Minh",154,4,NULL,1,2,15.3 tỷ
2439,264161,"Biên Hòa, Đồng Nai",100,3,2,0,2,1.1 tỷ
2440,264159,"Tân Phú, TP Hồ Chí Minh",56,2,3,0,2,4.95 tỷ
2441,264155,"Bình Thạnh, TP Hồ Chí Minh",240,NULL,NULL,1,5,19.05 tỷ
2442,264154,"Thanh Xuân, Hà Nội",45,4,4,0,5,3.6 tỷ
2443,264152,"Hoàng Mai, Hà Nội",50,NULL,NULL,0,NULL,5 tỷ
2444,264151,"Thủ Đức, TP Hồ Chí Minh",70,NULL,NULL,1,NULL,4700000 tỷ
2445,264148,"Quận 8, TP Hồ Chí Minh",40,2,2,0,2,3.85 tỷ
2446,264147,"Tân Bình, TP Hồ Chí Minh",40,3,3,0,9,5 tỷ
2447,264143,"Tân Bình, TP Hồ Chí Minh",80,6,4,1,10,7.7 tỷ
2448,264137,"Thủ Đức, TP Hồ Chí Minh",82,2,NULL,0,2,4550000 tỷ
2449,264132,"Hồng Bàng, Hải Phòng",100,NULL,NULL,0,NULL,1.8 tỷ
2450,264131,"Hồng Bàng, Hải Phòng",100,NULL,NULL,0,NULL,1.8 tỷ
2451,264129,"Tây Hồ, Hà Nội",45,3,4,0,5,4.5 tỷ
2452,264127,"Thủ Đức, TP Hồ Chí Minh",80,3,2,0,NULL,3.5 tỷ
2453,264123,"Phú Vang, Thừa Thiên Huế",105,NULL,NULL,0,2,2850000 tỷ
2454,264119,"Tân Bình, TP Hồ Chí Minh",66,5,3,0,3,6.6 tỷ
2455,264118,"Gò Vấp, TP Hồ Chí Minh",95,5,6,1,16,14.5 tỷ
2456,264117,"Châu Thành, Tiền Giang",160,3,3,0,3,2.2 tỷ
2457,264116,"Gò Vấp, TP Hồ Chí Minh",104,NULL,NULL,0,NULL,4.8 tỷ
2458,264115,"Tân Bình, TP Hồ Chí Minh",44,4,4,1,5,13 tỷ
2459,264114,"Thủ Đức, TP Hồ Chí Minh",125,NULL,NULL,1,NULL,10.5 tỷ
2460,264113,"Phú Nhuận, TP Hồ Chí Minh",62,5,5,0,5,132 tỷ
2461,264112,"Long Biên, Hà Nội",38,3,4,0,6,4.95 tỷ
2462,264111,"Biên Hòa, Đồng Nai",139,4,3,0,3,6.5 tỷ
2463,264108,"Tân Bình, TP Hồ Chí Minh",44,4,4,1,5,13 tỷ
2464,264106,"Biên Hòa, Đồng Nai",68,2,2,0,3,3.1 tỷ
2465,ID is not available,Location is not available,Area is not available,NULL,NULL,0,NULL,Price is not available
2466,264103,"Tân Uyên, Bình Dương",62,2,3,0,3,2.53 tỷ
2467,264102,"Tân Uyên, Bình Dương",62,2,3,0,3,2.53 tỷ
2468,264101,"Biên Hòa, Đồng Nai",73.9,NULL,NULL,0,NULL,3.7 tỷ
2469,264100,"Quận 12, TP Hồ Chí Minh",88,2,2,1,NULL,5 tỷ
2470,264095,"Tân Bình, TP Hồ Chí Minh",32,3,3,0,4,4.6 tỷ
2471,264094,"Thủ Đức, TP Hồ Chí Minh",56,3,2,0,2,3400000 tỷ
2472,264093,"Long Biên, Hà Nội",37,3,3,1,5,3.9 tỷ
2473,264092,"Thủ Đức, TP Hồ Chí Minh",53,3,2,1,4,3700000 tỷ
2474,264090,"Đống Đa, Hà Nội",112,20,20,1,10,92 tỷ
2475,264089,"Hai Bà Trưng, Hà Nội",70,4,4,1,6,11 tỷ
2476,264088,"Ba Đình, Hà Nội",73,4,5,1,2,28.5 tỷ
2477,264085,"Hoàng Mai, Hà Nội",52,NULL,NULL,0,NULL,4.47 tỷ
2478,264084,"Thủ Đức, TP Hồ Chí Minh",40,2,2,0,2,3550000 tỷ
2479,264083,"Gò Vấp, TP Hồ Chí Minh",40,2,2,0,2,4.2 tỷ
2480,264080,"Tân Bình, TP Hồ Chí Minh",21,3,3,1,3,2.2 tỷ
2481,264077,"Bình Chánh, TP Hồ Chí Minh",50,2,2,0,3,470 triệu
2482,264075,"Quận 12, TP Hồ Chí Minh",115,2,2,0,NULL,6.15 tỷ
2483,264074,"Cầu Giấy, Hà Nội",51,4,4,1,5,11.5 tỷ
2484,264073,"Thanh Khê, An Giang",55,2,NULL,1,3,3.5 tỷ
2485,264072,"Tân Uyên, Bình Dương",62,2,3,0,4,2.53 tỷ
2486,264071,"Tây Hồ, Hà Nội",46,3,4,0,6,4.65 tỷ
2487,264070,"Quận 8, TP Hồ Chí Minh",22,2,2,1,3,3.3 tỷ
2488,264069,"Quận 7, TP Hồ Chí Minh",64,3,1,1,2,3.55 tỷ
2489,264068,"Long Biên, Hà Nội",102,NULL,NULL,0,5,2.8 tỷ
2490,264066,"Quận 12, TP Hồ Chí Minh",200,4,5,1,5,13.6 tỷ
2491,264065,"Từ Sơn, Bắc Ninh",120,NULL,NULL,1,3,7.25 tỷ
2492,264064,"Quận 7, TP Hồ Chí Minh",60,4,4,0,3,8.5 tỷ
2493,264063,"Hải Châu, Đà Nẵng",85,3,3,0,NULL,6.7 tỷ
2494,264062,"Tây Hồ, Hà Nội",90,NULL,9,1,1,23.8 tỷ
2495,264061,"Tân Phú, TP Hồ Chí Minh",56,4,4,1,3,5.8 tỷ
2496,264058,"Gò Vấp, TP Hồ Chí Minh",156,2,2,1,NULL,14.5 tỷ
2497,264057,"Bình Thạnh, TP Hồ Chí Minh",51,4,5,0,NULL,6.3 tỷ
2498,264056,"Gò Vấp, TP Hồ Chí Minh",38,3,3,0,4,4.6 tỷ
2499,264055,"Hà Đông, Hà Nội",47,5,NULL,1,NULL,7.5 tỷ
2500,264054,"Đống Đa, Hà Nội",29,2,2,0,4,3 tỷ
2501,264053,"Thanh Xuân, Hà Nội",43,4,4,0,5,4.3 tỷ
2502,264051,"Cầu Giấy, Hà Nội",56,4,4,1,5,12.8 tỷ
2503,264050,"Hà Đông, Hà Nội",31,1,1,1,4,4.3 tỷ
2504,264049,"Tây Hồ, Hà Nội",51,6,6,1,2,24 tỷ
2505,264048,"Long Biên, Hà Nội",80,NULL,NULL,0,5,13 tỷ
2506,264046,"Tây Hồ, Hà Nội",51,2,6,1,2,24 tỷ
2507,264045,"Hồng Bàng, Hải Phòng",50,4,3,1,4,Thỏa thuận
2508,264044,"Bình Thạnh, TP Hồ Chí Minh",55,5,5,0,4,7 tỷ
2509,264043,"Tân Phú, TP Hồ Chí Minh",51,3,2,0,2,4.4 tỷ
2510,264042,"Tân Phú, TP Hồ Chí Minh",51,3,2,0,2,4.4 tỷ
2511,264041,"Gò Vấp, TP Hồ Chí Minh",125,3,3,0,2,8.5 tỷ
2512,264040,"Long Biên, Hà Nội",70,4,5,1,5,11.5 tỷ
2513,264038,"Ngũ Hành Sơn, Đà Nẵng",75,NULL,NULL,1,NULL,5.7 tỷ
2514,264036,"Ba Đình, Hà Nội",66,6,6,0,5,5 tỷ
2515,264035,"Phú Nhuận, TP Hồ Chí Minh",32,4,4,1,4,9.9 tỷ
2516,264034,"Ba Đình, Hà Nội",66,6,6,0,5,5 tỷ
2517,264032,"Phú Nhuận, TP Hồ Chí Minh",32,4,4,1,4,9.9 tỷ
2518,264030,"Quận 1, TP Hồ Chí Minh",55,NULL,NULL,1,NULL,32 tỷ
2519,264029,"Cầu Giấy, Hà Nội",40,3,3,0,5,5.15 tỷ
2520,264028,"Hải Châu, Đà Nẵng",40,3,3,0,3,2.65 tỷ
2521,264022,"Quận 10, TP Hồ Chí Minh",36,NULL,NULL,0,4,Thỏa thuận
2522,264018,"Thủ Đức, TP Hồ Chí Minh",124,NULL,NULL,0,10,11.5 tỷ
2523,264015,"Thanh Xuân, Hà Nội",45,4,4,0,4,3.5 tỷ
2524,264012,"Quận 12, TP Hồ Chí Minh",50,2,2,0,2,2.95 tỷ
2525,264011,"Quận 3, TP Hồ Chí Minh",61,NULL,NULL,0,4,5.36 tỷ
2526,264010,"Tân Bình, TP Hồ Chí Minh",32,3,3,0,4,4.6 tỷ
2527,264009,"Quận 10, TP Hồ Chí Minh",Area is not available,NULL,NULL,0,4,7.6 tỷ
2528,264008,"Hoàn Kiếm, Hà Nội",87,6,5,1,6,55 tỷ
2529,264007,"Hồng Bàng, Hải Phòng",60,3,5,1,4,4.2 tỷ
2530,264004,"Đống Đa, Hà Nội",86,NULL,3,1,9,19 tỷ
2531,264003,"Quận 8, TP Hồ Chí Minh",47,4,3,0,4,5.1 tỷ
2532,264002,"Thủ Đức, TP Hồ Chí Minh",67,2,NULL,0,NULL,Thỏa thuận
2533,264001,"Gò Vấp, TP Hồ Chí Minh",31,2,2,0,4,3.95 tỷ
2534,263999,"Tân Bình, TP Hồ Chí Minh",61,2,3,1,3,5.8 tỷ
2535,263998,"Tân Bình, TP Hồ Chí Minh",61,2,3,1,3,5.8 tỷ
2536,263995,"Hà Đông, Hà Nội",30,4,NULL,0,5,3.1 tỷ
2537,263994,"Đống Đa, Hà Nội",30,NULL,NULL,0,3,3.2 tỷ
2538,263993,"Hóc Môn, TP Hồ Chí Minh",45,2,2,1,2,450 tỷ
2539,263991,"Tân Phú, TP Hồ Chí Minh",50,2,NULL,0,2,3.65 tỷ
2540,263989,"Châu Thành, Tiền Giang",Area is not available,NULL,NULL,1,2,Thỏa thuận
2541,263987,"Tân Bình, TP Hồ Chí Minh",72,7,8,1,4,9.99 tỷ
2542,263986,"Cầu Giấy, Hà Nội",35,3,4,0,5,5.6 tỷ
2543,263985,"Cầu Giấy, Hà Nội",66,4,7,0,2,17 tỷ
2544,263984,"Cầu Giấy, Hà Nội",66,4,7,0,2,17 tỷ
2545,263982,"Sơn Trà, Đà Nẵng",186,2,NULL,0,1,7.5 tỷ
2546,263981,"Cầu Giấy, Hà Nội",35,3,3,1,5,5.2 tỷ
2547,263980,"Thanh Xuân, Hà Nội",46,3,3,1,6,6.4 tỷ
2548,263979,"Tây Hồ, Hà Nội",100,NULL,NULL,1,NULL,24 tỷ
2549,263978,"Cầu Giấy, Hà Nội",46,3,3,0,3,5.3 tỷ
2550,263977,"Long Biên, Hà Nội",60,NULL,NULL,1,NULL,11 tỷ
2551,263976,"Thủ Đức, TP Hồ Chí Minh",70,6,6,1,NULL,9.5 tỷ
2552,263975,"Cầu Giấy, Hà Nội",66,4,7,0,2,17 tỷ
2553,263974,"Quận 12, TP Hồ Chí Minh",64,4,4,1,4,5.6 tỷ
2554,263973,"Tây Hồ, Hà Nội",40,NULL,8,1,NULL,3.8 tỷ
2555,263972,"Bình Tân, TP Hồ Chí Minh",40,4,3,0,3,4.48 tỷ
2556,263971,"Nhà Bè, TP Hồ Chí Minh",154,3,3,0,NULL,6.8 tỷ
2557,263969,"Quận 9, TP Hồ Chí Minh",Area is not available,NULL,NULL,0,2,Thỏa thuận
2558,263968,"Gò Vấp, TP Hồ Chí Minh",70,4,5,1,4,9.9 tỷ
2559,263966,"Châu Thành, Tiền Giang",100,3,NULL,1,3,2.3 tỷ
2560,263961,"Thủ Đức, TP Hồ Chí Minh",73.5,4,5,1,4,8.5 tỷ
2561,263958,"Cầu Giấy, Hà Nội",60,10,6,1,6,16.8 tỷ
2562,263957,"Tân Phú, TP Hồ Chí Minh",80,4,4,1,2,6.5 tỷ
2563,263955,"Đống Đa, Hà Nội",40,2,3,0,4,2.8 tỷ
2564,263951,"Thanh Xuân, Hà Nội",56,4,4,0,5,4.7 tỷ
2565,263948,"Đống Đa, Hà Nội",86,3,3,1,9,19 tỷ
2566,263946,"Cầu Giấy, Hà Nội",35,3,4,0,5,5.4 tỷ
2567,263945,"Thủ Đức, TP Hồ Chí Minh",Area is not available,2,NULL,0,NULL,Thỏa thuận
2568,263942,"Tân Bình, TP Hồ Chí Minh",42,4,3,1,9,4.5 tỷ
2569,263941,"Hà Đông, Hà Nội",39,4,NULL,0,4,2.85 tỷ
2570,263940,"Gò Vấp, TP Hồ Chí Minh",88,5,5,0,7,8.6 tỷ
2571,263939,"Quận 7, TP Hồ Chí Minh",140,3,1,1,NULL,6.7 tỷ
2572,263938,"Quận 7, TP Hồ Chí Minh",100,3,3,1,8,8.2 tỷ
2573,263937,"Tân Bình, TP Hồ Chí Minh",35,5,5,0,9,3.3 tỷ
2574,263936,"Bình Tân, TP Hồ Chí Minh",90,4,3,1,NULL,6500000 tỷ
2575,263935,"Tân Uyên, Bình Dương",62,3,2,0,4,2.53 tỷ
2576,263934,"Tân Uyên, Bình Dương",62,3,2,0,4,2525 tỷ
2577,263928,"Quận 6, TP Hồ Chí Minh",90,NULL,NULL,0,NULL,7.8 tỷ
2578,263927,"Hồng Bàng, Hải Phòng",50,NULL,3,0,3,Thỏa thuận
2579,263926,"Quận 6, TP Hồ Chí Minh",55.9,3,NULL,0,4,5.4 tỷ
2580,263925,"Biên Hòa, Đồng Nai",68,3,2,0,3,3.2 tỷ
2581,263923,"Đống Đa, Hà Nội",55,NULL,5,0,6,9 tỷ
2582,263922,"Quận 4, TP Hồ Chí Minh",14,2,3,0,3,2.5 tỷ
2583,263921,"Biên Hòa, Đồng Nai",83,2,NULL,0,NULL,2.95 tỷ
2584,263919,"Gò Vấp, TP Hồ Chí Minh",88,4,5,1,10,7.3 tỷ
2585,263917,"Bình Chánh, TP Hồ Chí Minh",80,3,3,0,5,6.5 tỷ
2586,263916,"Bình Chánh, TP Hồ Chí Minh",80,4,3,1,2,10 tỷ
2587,263915,"Thủ Đức, TP Hồ Chí Minh",57,3,3,0,3,5300000 tỷ
2588,263914,"Đống Đa, Hà Nội",77,8,88,1,8,33 tỷ
2589,263912,"Gò Vấp, TP Hồ Chí Minh",44,2,2,1,2,3.1 tỷ
2590,263911,"Thanh Xuân, Hà Nội",45,4,4,0,5,4.1 tỷ
2591,263910,"Quận 1, TP Hồ Chí Minh",45,3,2,0,NULL,5.4 tỷ
2592,263909,"Tân Bình, TP Hồ Chí Minh",35,5,5,0,9,3.3 tỷ
2593,263908,"Tân Uyên, Bình Dương",62,3,2,0,6,2525 tỷ
2594,263906,"Tân Uyên, Bình Dương",62,3,2,0,6,2.53 tỷ
2595,263905,"Hóc Môn, TP Hồ Chí Minh",40,2,2,0,NULL,399 triệu
2596,263902,"Đống Đa, Hà Nội",44,4,NULL,1,4,6.3 tỷ
2597,263901,"Tân Phú, TP Hồ Chí Minh",36,4,3,0,3,268 tỷ
2598,263900,"Đống Đa, Hà Nội",77,8,8,1,8,33 tỷ
2599,263899,"Ba Đình, Hà Nội",62,4,4,0,4,19 tỷ
2600,263898,"Ba Đình, Hà Nội",77,4,4,0,4,19 tỷ
2601,263896,"Long Biên, Hà Nội",31,1,NULL,0,5,2.8 tỷ
2602,263895,"Hà Đông, Hà Nội",35,2,NULL,0,2,2.85 tỷ
2603,263893,"Quận 3, TP Hồ Chí Minh",62.9,10,11,0,4,20000000000 tỷ
2604,263892,"Hải Châu, Đà Nẵng",85,3,3,0,3,4250000 tỷ
2605,263891,"Tân Phú, TP Hồ Chí Minh",47,2,3,1,3,6.2 tỷ
2606,263889,"Long Biên, Hà Nội",420,NULL,NULL,1,4,130 tỷ
2607,263887,"Thủ Đức, TP Hồ Chí Minh",64.4,NULL,NULL,1,NULL,6.5 tỷ
2608,263885,"Châu Thành, Tiền Giang",100,3,3,1,3,2.3 tỷ
2609,263880,"Sơn Trà, Đà Nẵng",65,NULL,NULL,1,NULL,2.85 tỷ
2610,263878,"Quận 12, TP Hồ Chí Minh",64,NULL,NULL,0,3,3.85 tỷ
2611,263875,"Quận 10, TP Hồ Chí Minh",30,3,3,1,4,67 tỷ
2612,263873,"Quận 12, TP Hồ Chí Minh",100,5,5,0,4,6 tỷ
2613,263872,"Cầu Giấy, Hà Nội",362,NULL,NULL,1,9,130 tỷ
2614,263871,"Bắc Từ Liêm, Hà Nội",299,NULL,2,1,8,118 tỷ
2615,263869,"Bình Thạnh, TP Hồ Chí Minh",75,3,4,1,10,12 tỷ
2616,263868,"Quận 10, TP Hồ Chí Minh",60,3,3,1,3,12.5 tỷ
2617,263867,"Đống Đa, Hà Nội",35,1,NULL,0,4,4.1 tỷ
2618,263865,"Hồng Bàng, Hải Phòng",Area is not available,2,NULL,0,3,Thỏa thuận
2619,263864,"Đống Đa, Hà Nội",46,5,5,0,5,11.5 tỷ
2620,263863,"Biên Hòa, Đồng Nai",60,2,2,0,3,2.95 tỷ
2621,263862,"Hồng Bàng, Hải Phòng",Area is not available,NULL,NULL,0,NULL,Thỏa thuận
2622,263861,"Biên Hòa, Đồng Nai",165,4,NULL,0,NULL,3.3 tỷ
2623,263860,"Đống Đa, Hà Nội",54,4,4,1,NULL,5.2 tỷ
2624,263858,"Đống Đa, Hà Nội",46,5,5,0,5,11.5 tỷ
2625,263857,"Thủ Đức, TP Hồ Chí Minh",30,2,NULL,1,4,3800000 tỷ
2626,263854,"Hóc Môn, TP Hồ Chí Minh",85,3,3,1,2,4.7 tỷ
2627,263853,"Phú Nhuận, TP Hồ Chí Minh",60,3,2,0,2,5.7 tỷ
2628,263847,"Quận 11, TP Hồ Chí Minh",42,3,3,1,4,6.95 tỷ
2629,263846,"Nam Từ Liêm, Hà Nội",79,5,5,1,5,24 tỷ
2630,263845,"Đống Đa, Hà Nội",54,3,NULL,1,NULL,5.2 tỷ
2631,263843,"Quận 10, TP Hồ Chí Minh",27,3,3,0,3,3.2 tỷ
2632,263841,"Sơn Trà, An Giang",61,NULL,NULL,1,NULL,2.8 tỷ
2633,263840,"Dĩ An, Bình Dương",71,4,5,1,7,4.3 tỷ
2634,263837,"Đức Hòa, Long An",80,3,3,1,3,550 triệu
2635,263835,"Long Biên, Hà Nội",60,4,4,0,5,7.5 tỷ
2636,263834,"Ba Đình, Hà Nội",35,3,4,0,5,4.6 tỷ
2637,263833,"Thủ Đức, TP Hồ Chí Minh",65,2,NULL,0,NULL,3300000 tỷ
2638,263832,"Thanh Xuân, Hà Nội",39,4,4,0,5,4.3 tỷ
2639,263830,"Nam Từ Liêm, Hà Nội",79,5,5,1,5,24 tỷ
2640,263829,"Quận 10, TP Hồ Chí Minh",27,3,3,0,3,3.4 tỷ
2641,263828,"Thủ Đức, TP Hồ Chí Minh",78,NULL,NULL,1,NULL,Thỏa thuận
2642,263827,"Thủ Đức, TP Hồ Chí Minh",55,NULL,NULL,0,NULL,3 tỷ
2643,263825,"Quận 8, TP Hồ Chí Minh",62,4,3,1,2,4.5 tỷ
2644,263824,"Long Biên, Hà Nội",50,NULL,NULL,0,5,5.7 tỷ
2645,263823,"Bình Tân, TP Hồ Chí Minh",62,2,2,0,3,3.9 tỷ
2646,263822,"Đống Đa, Hà Nội",52,NULL,NULL,0,NULL,7.8 tỷ
2647,263819,"Từ Sơn, Bắc Ninh",120,NULL,NULL,0,3,7 tỷ
2648,263818,"Quận 7, TP Hồ Chí Minh",85,3,3,0,2,3.95 tỷ
2649,263817,"Quận 7, TP Hồ Chí Minh",129,12,12,0,2,6.5 tỷ
2650,263816,"Tân Bình, TP Hồ Chí Minh",48,4,4,0,2,4.18 tỷ
2651,263815,"Tân Bình, TP Hồ Chí Minh",48,2,2,0,2,4.18 tỷ
2652,263814,"Hoàn Kiếm, Hà Nội",30,3,4,1,5,4.35 tỷ
2653,263813,"Quận 7, TP Hồ Chí Minh",107,3,3,1,NULL,5.2 tỷ
2654,263806,"Gò Vấp, TP Hồ Chí Minh",56,2,3,0,2,5.5 tỷ
2655,263802,"Thủ Đức, TP Hồ Chí Minh",74.7,4,5,0,4,9.2 tỷ
2656,263800,"Thanh Xuân, Hà Nội",42,4,4,0,5,4.7 tỷ
2657,263799,"Hoàng Mai, Hà Nội",65,6,2,1,4,12.5 tỷ
2658,263797,"Bình Thạnh, TP Hồ Chí Minh",52,2,2,1,2,9.1 triệu
2659,263796,"Buôn Ma Thuột, Đắk Lắk",116.7,3,2,1,1,3.68 tỷ
2660,263795,"Gò Vấp, TP Hồ Chí Minh",84,4,5,0,7,7.3 tỷ
2661,263794,"Thủ Đức, TP Hồ Chí Minh",60,2,NULL,0,2,3750000 tỷ
2662,263793,"Hà Đông, Hà Nội",30,3,NULL,0,5,4.2 tỷ
2663,263792,"Quận 12, TP Hồ Chí Minh",80,4,5,1,3,6.2 tỷ
2664,263789,"Cần Giuộc, Long An",90,4,3,0,NULL,4800000000 tỷ
2665,263788,"Đống Đa, Hà Nội",60,6,5,0,5,8.3 tỷ
2666,263786,"Quận 7, TP Hồ Chí Minh",25,2,2,0,2,3.4 tỷ
2667,263784,"Long Biên, Hà Nội",52,NULL,NULL,0,NULL,4.9 tỷ
2668,263783,"Hồng Bàng, Hải Phòng",Area is not available,2,NULL,0,4,Thỏa thuận
2669,263781,"Quận 7, TP Hồ Chí Minh",56,NULL,NULL,1,NULL,6.95 tỷ
2670,263780,"Quận 2, TP Hồ Chí Minh",56,6,7,1,5,15 tỷ
2671,263778,"Biên Hòa, Đồng Nai",100,2,NULL,1,NULL,3.69 tỷ
2672,263775,"Tân Uyên, Bình Dương",62,2,3,0,8,2.53 tỷ
2673,263773,"Biên Hòa, Đồng Nai",200,4,2,0,NULL,4.6 tỷ
2674,263771,"Châu Thành, Tiền Giang",100,3,3,0,4,2.3 tỷ
2675,263766,"Huế, Thừa Thiên Huế",700,3,3,0,3,3490000 tỷ
2676,263765,"Tân Uyên, Bình Dương",62,2,3,0,8,2.53 tỷ
2677,263764,"Bình Chánh, TP Hồ Chí Minh",Area is not available,NULL,3,0,NULL,Thỏa thuận
